"","FPR","TPR","Accuracy","Method"
"1",0,0,0.757894736842105,"Optimalrule"
"2",1,1,0.242105263157895,"Optimalrule"
"3",1,1,0.242105263157895,"Optimalrule"
"4",1,1,0.242105263157895,"Optimalrule"
"5",1,1,0.242105263157895,"Optimalrule"
"6",1,1,0.242105263157895,"Optimalrule"
"7",1,1,0.242105263157895,"Optimalrule"
"8",1,1,0.242105263157895,"Optimalrule"
"9",1,1,0.242105263157895,"Optimalrule"
"10",1,1,0.242105263157895,"Optimalrule"
"11",1,1,0.242105263157895,"Optimalrule"
"12",1,1,0.242105263157895,"Optimalrule"
"13",1,1,0.242105263157895,"Optimalrule"
"14",1,1,0.242105263157895,"Optimalrule"
"15",1,1,0.242105263157895,"Optimalrule"
"16",1,1,0.242105263157895,"Optimalrule"
"17",1,1,0.242105263157895,"Optimalrule"
"18",1,1,0.242105263157895,"Optimalrule"
"19",1,1,0.242105263157895,"Optimalrule"
"20",1,1,0.242105263157895,"Optimalrule"
"21",1,1,0.242105263157895,"Optimalrule"
"22",1,1,0.242105263157895,"Optimalrule"
"23",1,1,0.242105263157895,"Optimalrule"
"24",1,1,0.242105263157895,"Optimalrule"
"25",1,1,0.242105263157895,"Optimalrule"
"26",1,1,0.242105263157895,"Optimalrule"
"27",1,1,0.242105263157895,"Optimalrule"
"28",1,1,0.242105263157895,"Optimalrule"
"29",1,1,0.242105263157895,"Optimalrule"
"30",1,1,0.242105263157895,"Optimalrule"
"31",1,1,0.242105263157895,"Optimalrule"
"32",1,1,0.242105263157895,"Optimalrule"
"33",1,1,0.242105263157895,"Optimalrule"
"34",1,1,0.242105263157895,"Optimalrule"
"35",1,1,0.242105263157895,"Optimalrule"
"36",1,1,0.242105263157895,"Optimalrule"
"37",1,1,0.242105263157895,"Optimalrule"
"38",1,1,0.242105263157895,"Optimalrule"
"39",1,1,0.242105263157895,"Optimalrule"
"40",1,1,0.242105263157895,"Optimalrule"
"41",1,1,0.242105263157895,"Optimalrule"
"42",1,1,0.242105263157895,"Optimalrule"
"43",1,1,0.242105263157895,"Optimalrule"
"44",1,1,0.242105263157895,"Optimalrule"
"45",1,1,0.242105263157895,"Optimalrule"
"46",1,1,0.242105263157895,"Optimalrule"
"47",1,1,0.242105263157895,"Optimalrule"
"48",1,1,0.242105263157895,"Optimalrule"
"49",1,1,0.242105263157895,"Optimalrule"
"50",1,1,0.242105263157895,"Optimalrule"
"51",1,1,0.242105263157895,"Optimalrule"
"52",1,1,0.242105263157895,"Optimalrule"
"53",1,1,0.242105263157895,"Optimalrule"
"54",1,1,0.242105263157895,"Optimalrule"
"55",1,1,0.242105263157895,"Optimalrule"
"56",1,1,0.242105263157895,"Optimalrule"
"57",1,1,0.242105263157895,"Optimalrule"
"58",1,1,0.242105263157895,"Optimalrule"
"59",1,1,0.242105263157895,"Optimalrule"
"60",1,1,0.242105263157895,"Optimalrule"
"61",1,1,0.242105263157895,"Optimalrule"
"62",1,1,0.242105263157895,"Optimalrule"
"63",1,1,0.242105263157895,"Optimalrule"
"64",1,1,0.242105263157895,"Optimalrule"
"65",1,1,0.242105263157895,"Optimalrule"
"66",1,1,0.242105263157895,"Optimalrule"
"67",1,1,0.242105263157895,"Optimalrule"
"68",1,1,0.242105263157895,"Optimalrule"
"69",1,1,0.242105263157895,"Optimalrule"
"70",1,1,0.242105263157895,"Optimalrule"
"71",1,1,0.242105263157895,"Optimalrule"
"72",1,1,0.242105263157895,"Optimalrule"
"73",1,1,0.242105263157895,"Optimalrule"
"74",1,1,0.242105263157895,"Optimalrule"
"75",1,1,0.242105263157895,"Optimalrule"
"76",1,1,0.242105263157895,"Optimalrule"
"77",1,1,0.242105263157895,"Optimalrule"
"78",1,1,0.242105263157895,"Optimalrule"
"79",1,1,0.242105263157895,"Optimalrule"
"80",1,1,0.242105263157895,"Optimalrule"
"81",1,1,0.242105263157895,"Optimalrule"
"82",1,1,0.242105263157895,"Optimalrule"
"83",1,1,0.242105263157895,"Optimalrule"
