"","FPR","TPR","Accuracy","Method"
"1",0,0,0.757894736842105,"Optimalrule"
"2",0,0,0.757894736842105,"Optimalrule"
"3",0,0,0.757894736842105,"Optimalrule"
"4",0,0,0.757894736842105,"Optimalrule"
"5",0,0,0.757894736842105,"Optimalrule"
"6",0,0,0.757894736842105,"Optimalrule"
"7",0,0,0.757894736842105,"Optimalrule"
"8",0,0,0.757894736842105,"Optimalrule"
"9",0,0,0.757894736842105,"Optimalrule"
"10",0,0,0.757894736842105,"Optimalrule"
"11",0,0.000905797101449275,0.758114035087719,"Optimalrule"
"12",0,0.00543478260869565,0.759210526315789,"Optimalrule"
"13",0,0.0072463768115942,0.759649122807018,"Optimalrule"
"14",0,0.0425724637681159,0.768201754385965,"Optimalrule"
"15",0.00347222222222221,0.180253623188406,0.79890350877193,"Optimalrule"
"16",0.0217013888888888,0.326086956521739,0.820394736842105,"Optimalrule"
"17",0.0335648148148148,0.370471014492754,0.822149122807018,"Optimalrule"
"18",0.0489004629629629,0.423007246376812,0.823245614035088,"Optimalrule"
"19",0.0622106481481481,0.458333333333333,0.821710526315789,"Optimalrule"
"20",0.0717592592592593,0.482789855072464,0.820394736842105,"Optimalrule"
"21",0.078125,0.499094202898551,0.819517543859649,"Optimalrule"
"22",0.0862268518518519,0.52445652173913,0.819517543859649,"Optimalrule"
"23",0.09375,0.543478260869565,0.818421052631579,"Optimalrule"
"24",0.102141203703704,0.560688405797101,0.816228070175439,"Optimalrule"
"25",0.108506944444444,0.57518115942029,0.814912280701754,"Optimalrule"
"26",0.111689814814815,0.583333333333333,0.814473684210526,"Optimalrule"
"27",0.114293981481482,0.596014492753623,0.815570175438596,"Optimalrule"
"28",0.117476851851852,0.605072463768116,0.815350877192982,"Optimalrule"
"29",0.120081018518518,0.615036231884058,0.815789473684211,"Optimalrule"
"30",0.12181712962963,0.622282608695652,0.816228070175439,"Optimalrule"
"31",0.126157407407407,0.631340579710145,0.815131578947368,"Optimalrule"
"32",0.128472222222222,0.63768115942029,0.814912280701754,"Optimalrule"
"33",0.132523148148148,0.644927536231884,0.81359649122807,"Optimalrule"
"34",0.134548611111111,0.65036231884058,0.813377192982456,"Optimalrule"
"35",0.138310185185185,0.654891304347826,0.811622807017544,"Optimalrule"
"36",0.139467592592593,0.660326086956522,0.812061403508772,"Optimalrule"
"37",0.142361111111111,0.664855072463768,0.810964912280702,"Optimalrule"
"38",0.143518518518518,0.667572463768116,0.810745614035088,"Optimalrule"
"39",0.14525462962963,0.673913043478261,0.810964912280702,"Optimalrule"
"40",0.1484375,0.676630434782609,0.809210526315789,"Optimalrule"
"41",0.150752314814815,0.679347826086957,0.808114035087719,"Optimalrule"
"42",0.15162037037037,0.682971014492754,0.808333333333333,"Optimalrule"
"43",0.152488425925926,0.689311594202899,0.809210526315789,"Optimalrule"
"44",0.155092592592593,0.692934782608696,0.808114035087719,"Optimalrule"
"45",0.157407407407407,0.70018115942029,0.808114035087719,"Optimalrule"
"46",0.160011574074074,0.707427536231884,0.807894736842105,"Optimalrule"
"47",0.162326388888889,0.71195652173913,0.807236842105263,"Optimalrule"
"48",0.166377314814815,0.714673913043478,0.804824561403509,"Optimalrule"
"49",0.167824074074074,0.719202898550725,0.804824561403509,"Optimalrule"
"50",0.168981481481482,0.726449275362319,0.805701754385965,"Optimalrule"
"51",0.171006944444444,0.730978260869565,0.805263157894737,"Optimalrule"
"52",0.174189814814815,0.731884057971015,0.803070175438596,"Optimalrule"
"53",0.176215277777778,0.734601449275362,0.80219298245614,"Optimalrule"
"54",0.177951388888889,0.739130434782609,0.801973684210526,"Optimalrule"
"55",0.181423611111111,0.743659420289855,0.800438596491228,"Optimalrule"
"56",0.183449074074074,0.748188405797101,0.8,"Optimalrule"
"57",0.186342592592593,0.751811594202899,0.798684210526316,"Optimalrule"
"58",0.186921296296296,0.752717391304348,0.798464912280702,"Optimalrule"
"59",0.188946759259259,0.759963768115942,0.798684210526316,"Optimalrule"
"60",0.190104166666667,0.760869565217391,0.798026315789474,"Optimalrule"
"61",0.192708333333333,0.760869565217391,0.796052631578947,"Optimalrule"
"62",0.193865740740741,0.766304347826087,0.796491228070175,"Optimalrule"
"63",0.1953125,0.766304347826087,0.795394736842105,"Optimalrule"
"64",0.196469907407407,0.767210144927536,0.794736842105263,"Optimalrule"
"65",0.198206018518518,0.769927536231884,0.794078947368421,"Optimalrule"
"66",0.198784722222222,0.772644927536232,0.794298245614035,"Optimalrule"
"67",0.200810185185185,0.77445652173913,0.793201754385965,"Optimalrule"
"68",0.203125,0.778079710144927,0.792324561403509,"Optimalrule"
"69",0.205439814814815,0.779891304347826,0.791008771929825,"Optimalrule"
"70",0.207175925925926,0.782608695652174,0.790350877192982,"Optimalrule"
"71",0.208622685185185,0.785326086956522,0.789912280701754,"Optimalrule"
"72",0.211226851851852,0.78804347826087,0.78859649122807,"Optimalrule"
"73",0.212384259259259,0.789855072463768,0.788157894736842,"Optimalrule"
"74",0.213831018518518,0.790760869565217,0.787280701754386,"Optimalrule"
"75",0.214699074074074,0.792572463768116,0.787061403508772,"Optimalrule"
"76",0.215277777777778,0.794384057971015,0.787061403508772,"Optimalrule"
"77",0.216724537037037,0.795289855072464,0.786184210526316,"Optimalrule"
"78",0.219328703703704,0.801630434782609,0.785745614035088,"Optimalrule"
"79",0.22193287037037,0.803442028985507,0.784210526315789,"Optimalrule"
"80",0.22337962962963,0.804347826086957,0.783333333333333,"Optimalrule"
"81",0.226851851851852,0.807971014492754,0.781578947368421,"Optimalrule"
"82",0.227719907407407,0.808876811594203,0.781140350877193,"Optimalrule"
"83",0.22974537037037,0.810688405797101,0.780043859649123,"Optimalrule"
"84",0.231770833333333,0.8125,0.778947368421053,"Optimalrule"
"85",0.233217592592593,0.813405797101449,0.778070175438596,"Optimalrule"
"86",0.236979166666667,0.817934782608696,0.776315789473684,"Optimalrule"
"87",0.239583333333333,0.818840579710145,0.774561403508772,"Optimalrule"
"88",0.241608796296296,0.821557971014493,0.773684210526316,"Optimalrule"
"89",0.245081018518518,0.822463768115942,0.771271929824561,"Optimalrule"
"90",0.246527777777778,0.82518115942029,0.770833333333333,"Optimalrule"
"91",0.247685185185185,0.826086956521739,0.770175438596491,"Optimalrule"
"92",0.249710648148148,0.828804347826087,0.769298245614035,"Optimalrule"
"93",0.252893518518518,0.829710144927536,0.767105263157895,"Optimalrule"
"94",0.255497685185185,0.831521739130435,0.765570175438597,"Optimalrule"
"95",0.258391203703704,0.836050724637681,0.764473684210526,"Optimalrule"
"96",0.260706018518518,0.83786231884058,0.763157894736842,"Optimalrule"
"97",0.264756944444444,0.840579710144927,0.760745614035088,"Optimalrule"
"98",0.268518518518518,0.842391304347826,0.758333333333333,"Optimalrule"
"99",0.271701388888889,0.845108695652174,0.756578947368421,"Optimalrule"
"100",0.274884259259259,0.846920289855073,0.754605263157895,"Optimalrule"
"101",0.27806712962963,0.84963768115942,0.752850877192982,"Optimalrule"
"102",0.280092592592593,0.852355072463768,0.751973684210526,"Optimalrule"
"103",0.282986111111111,0.856884057971015,0.750877192982456,"Optimalrule"
"104",0.288194444444444,0.859601449275362,0.747587719298246,"Optimalrule"
"105",0.291956018518518,0.864130434782609,0.745833333333333,"Optimalrule"
"106",0.296875,0.869565217391304,0.743421052631579,"Optimalrule"
"107",0.304108796296296,0.875,0.739254385964912,"Optimalrule"
"108",0.30787037037037,0.880434782608696,0.737719298245614,"Optimalrule"
"109",0.31568287037037,0.885869565217391,0.733114035087719,"Optimalrule"
"110",0.324074074074074,0.895833333333333,0.729166666666667,"Optimalrule"
"111",0.335069444444444,0.902173913043478,0.722368421052632,"Optimalrule"
"112",0.346643518518518,0.911231884057971,0.715789473684211,"Optimalrule"
"113",0.3671875,0.922101449275362,0.702850877192982,"Optimalrule"
"114",0.399594907407407,0.939311594202899,0.682456140350877,"Optimalrule"
"115",0.505497685185185,0.968297101449275,0.609210526315789,"Optimalrule"
