"","FPR","TPR","Accuracy","Method"
"187",0.016548463356974,0.47641073080481,0.860694288913774,"Randomforest"
"188",0.0180260047281324,0.481036077705828,0.860694288913774,"Randomforest"
"189",0.0197990543735225,0.485661424606846,0.86047032474804,"Randomforest"
"190",0.0206855791962175,0.48936170212766,0.860694288913774,"Randomforest"
"191",0.0221631205673759,0.494912118408881,0.860918253079507,"Randomforest"
"192",0.0251182033096927,0.497687326549491,0.859350503919373,"Randomforest"
"193",0.026595744680851,0.506012950971323,0.860246360582307,"Randomforest"
"194",0.0289598108747045,0.517113783533765,0.861142217245241,"Randomforest"
"195",0.0289598108747045,0.517113783533765,0.861142217245241,"Randomforest"
"196",0.0313238770685579,0.532839962997225,0.863157894736842,"Randomforest"
"197",0.0313238770685579,0.532839962997225,0.863157894736842,"Randomforest"
"198",0.0333924349881797,0.54486586493987,0.864501679731243,"Randomforest"
"199",0.0333924349881797,0.54486586493987,0.864501679731243,"Randomforest"
"200",0.0372340425531915,0.555041628122109,0.864053751399776,"Randomforest"
"201",0.0372340425531915,0.555041628122109,0.864053751399776,"Randomforest"
"202",0.0390070921985816,0.559666975023127,0.863829787234043,"Randomforest"
"203",0.04048463356974,0.564292321924144,0.863829787234043,"Randomforest"
"204",0.041371158392435,0.566142460684551,0.863605823068309,"Randomforest"
"205",0.0428486997635934,0.569842738205365,0.863381858902576,"Randomforest"
"206",0.0452127659574468,0.575393154486586,0.862933930571109,"Randomforest"
"207",0.0463947990543735,0.581868640148011,0.863605823068309,"Randomforest"
"208",0.0466903073286052,0.582793709528215,0.863605823068309,"Randomforest"
"209",0.0481678486997635,0.589269195189639,0.864053751399776,"Randomforest"
"210",0.0490543735224587,0.591119333950046,0.863829787234043,"Randomforest"
"211",0.0520094562647754,0.598519888991674,0.863381858902576,"Randomforest"
"212",0.0546690307328606,0.605920444033302,0.863157894736842,"Randomforest"
"213",0.0546690307328606,0.605920444033302,0.863157894736842,"Randomforest"
"214",0.0546690307328606,0.605920444033302,0.863157894736842,"Randomforest"
"215",0.058806146572104,0.617021276595745,0.862709966405375,"Randomforest"
"216",0.058806146572104,0.617021276595745,0.862709966405375,"Randomforest"
"217",0.0641252955082743,0.625346901017576,0.860694288913774,"Randomforest"
"218",0.0667848699763594,0.62904717853839,0.859574468085106,"Randomforest"
"219",0.0706264775413712,0.633672525439408,0.857782754759238,"Randomforest"
"220",0.0721040189125296,0.641073080481036,0.858454647256439,"Randomforest"
"221",0.0762411347517731,0.64477335800185,0.856215005599104,"Randomforest"
"222",0.0768321513002365,0.647548566142461,0.856438969764838,"Randomforest"
"223",0.0797872340425532,0.655874190564292,0.856215005599104,"Randomforest"
"224",0.0883569739952719,0.664199814986124,0.851735722284435,"Randomforest"
"225",0.0883569739952719,0.664199814986124,0.851735722284435,"Randomforest"
"226",0.0901300236406619,0.666975023126735,0.851063829787234,"Randomforest"
"227",0.0942671394799054,0.671600370027752,0.849048152295633,"Randomforest"
"228",0.0960401891252955,0.675300647548566,0.848600223964166,"Randomforest"
"229",0.100177304964539,0.684551341350601,0.847704367301232,"Randomforest"
"230",0.102836879432624,0.688251618871415,0.846584546472564,"Randomforest"
"231",0.110520094562648,0.693802035152636,0.842105263157895,"Randomforest"
"232",0.113179669030733,0.697502312673451,0.840985442329227,"Randomforest"
"233",0.118794326241135,0.707678075855689,0.839193729003359,"Randomforest"
"234",0.122340425531915,0.712303422756707,0.837625979843225,"Randomforest"
"235",0.127068557919622,0.716928769657724,0.835162374020157,"Randomforest"
"236",0.130614657210402,0.719703977798335,0.833146696528555,"Randomforest"
"237",0.135342789598109,0.727104532839963,0.831354983202688,"Randomforest"
"238",0.145981087470449,0.739130434782609,0.826203807390817,"Randomforest"
"239",0.145981087470449,0.739130434782609,0.826203807390817,"Randomforest"
"240",0.154846335697399,0.74745605920444,0.821500559910414,"Randomforest"
"241",0.154846335697399,0.74745605920444,0.821500559910414,"Randomforest"
"242",0.163120567375887,0.761332099907493,0.818589025755879,"Randomforest"
"243",0.163120567375887,0.761332099907493,0.818589025755879,"Randomforest"
"244",0.174940898345154,0.773358001850139,0.812541993281075,"Randomforest"
"245",0.174940898345154,0.773358001850139,0.812541993281075,"Randomforest"
"246",0.174940898345154,0.773358001850139,0.812541993281075,"Randomforest"
"247",0.184397163120567,0.783533765032377,0.807838745800672,"Randomforest"
"248",0.184397163120567,0.783533765032377,0.807838745800672,"Randomforest"
"249",0.196808510638298,0.792784458834413,0.8006718924972,"Randomforest"
"250",0.199468085106383,0.799259944495837,0.800223964165733,"Randomforest"
"251",0.20419621749409,0.803885291396855,0.797760358342665,"Randomforest"
"252",0.207151300236407,0.807585568917669,0.796416573348264,"Randomforest"
"253",0.212765957446808,0.810360777058279,0.792833146696529,"Randomforest"
"254",0.215721040189125,0.817761332099908,0.792385218365062,"Randomforest"
"255",0.221926713947991,0.824236817761332,0.789249720044793,"Randomforest"
"256",0.224586288416076,0.82886216466235,0.788353863381859,"Randomforest"
"257",0.231087470449173,0.839037927844588,0.785890257558791,"Randomforest"
"258",0.236406619385343,0.841813135985199,0.782530795072788,"Randomforest"
"259",0.242316784869976,0.849213691026827,0.779843225083987,"Randomforest"
"260",0.245862884160757,0.851988899167438,0.777827547592385,"Randomforest"
"261",0.252068557919622,0.857539315448659,0.774468085106383,"Randomforest"
"262",0.260933806146572,0.86586493987049,0.76976483762598,"Randomforest"
"263",0.260933806146572,0.86586493987049,0.76976483762598,"Randomforest"
"264",0.274527186761229,0.874190564292322,0.761478163493841,"Randomforest"
"265",0.274527186761229,0.874190564292322,0.761478163493841,"Randomforest"
"266",0.28871158392435,0.886216466234968,0.753639417693169,"Randomforest"
"267",0.28871158392435,0.886216466234968,0.753639417693169,"Randomforest"
"268",0.30112293144208,0.893617021276596,0.746024636058231,"Randomforest"
"269",0.30112293144208,0.893617021276596,0.746024636058231,"Randomforest"
"270",0.313829787234043,0.902867715078631,0.738633818589026,"Randomforest"
"271",0.313829787234043,0.902867715078631,0.738633818589026,"Randomforest"
"272",0.313829787234043,0.902867715078631,0.738633818589026,"Randomforest"
"273",0.328309692671395,0.909343200740055,0.72922732362822,"Randomforest"
"274",0.33274231678487,0.912118408880666,0.726539753639418,"Randomforest"
"275",0.343971631205674,0.913968547641073,0.718477043673012,"Randomforest"
"276",0.347813238770686,0.916743755781684,0.716237402015678,"Randomforest"
"277",0.357860520094563,0.922294172062905,0.70996640537514,"Randomforest"
"278",0.362293144208038,0.924144310823312,0.707054871220605,"Randomforest"
"279",0.370271867612293,0.925994449583719,0.701455767077268,"Randomforest"
"280",0.375591016548463,0.930619796484736,0.698544232922732,"Randomforest"
"281",0.386524822695035,0.932469935245143,0.69070548712206,"Randomforest"
"282",0.390957446808511,0.933395004625347,0.687569988801792,"Randomforest"
"283",0.400118203309693,0.938020351526364,0.681746920492721,"Randomforest"
"284",0.416666666666667,0.941720629047179,0.67010078387458,"Randomforest"
"285",0.416666666666667,0.941720629047179,0.67010078387458,"Randomforest"
"286",0.434397163120567,0.954671600370028,0.65979843225084,"Randomforest"
"287",0.434397163120567,0.954671600370028,0.65979843225084,"Randomforest"
"288",0.452718676122931,0.959296947271045,0.647032474804031,"Randomforest"
"289",0.452718676122931,0.959296947271045,0.647032474804031,"Randomforest"
"290",0.472517730496454,0.962997224791859,0.632922732362822,"Randomforest"
"291",0.472517730496454,0.962997224791859,0.632922732362822,"Randomforest"
"292",0.488770685579196,0.973172987974098,0.623068309070549,"Randomforest"
"293",0.488770685579196,0.973172987974098,0.623068309070549,"Randomforest"
"294",0.512115839243499,0.980573543015726,0.607166853303471,"Randomforest"
"295",0.512115839243499,0.980573543015726,0.607166853303471,"Randomforest"
"296",0.53339243498818,0.987974098057354,0.592833146696529,"Randomforest"
"297",0.53339243498818,0.987974098057354,0.592833146696529,"Randomforest"
"298",0.53339243498818,0.987974098057354,0.592833146696529,"Randomforest"
"299",0.555851063829787,0.987974098057354,0.575811870100784,"Randomforest"
"300",0.555851063829787,0.987974098057354,0.575811870100784,"Randomforest"
"301",0.580673758865248,0.989824236817761,0.557446808510638,"Randomforest"
"302",0.591312056737589,0.992599444958372,0.550055991041433,"Randomforest"
"303",0.609929078014184,0.994449583718779,0.536394176931691,"Randomforest"
"304",0.61968085106383,0.994449583718779,0.529003359462486,"Randomforest"
"305",0.638888888888889,0.996299722479186,0.514893617021277,"Randomforest"
"306",0.651004728132388,0.996299722479186,0.505711086226204,"Randomforest"
"307",0.675531914893617,0.99722479185939,0.487346024636058,"Randomforest"
"308",0.703605200945626,0.999074930619796,0.466517357222844,"Randomforest"
"309",0.703605200945626,0.999074930619796,0.466517357222844,"Randomforest"
"310",0.737588652482269,0.999074930619796,0.440761478163494,"Randomforest"
"311",0.737588652482269,0.999074930619796,0.440761478163494,"Randomforest"
"312",0.771276595744681,0.999074930619796,0.415229563269877,"Randomforest"
"313",0.771276595744681,0.999074930619796,0.415229563269877,"Randomforest"
"314",0.799054373522459,1,0.394400895856663,"Randomforest"
"315",0.799054373522459,1,0.394400895856663,"Randomforest"
"316",0.830673758865248,1,0.37043673012318,"Randomforest"
"317",0.830673758865248,1,0.37043673012318,"Randomforest"
"318",0.859042553191489,1,0.348936170212766,"Randomforest"
"319",0.859042553191489,1,0.348936170212766,"Randomforest"
"320",0.88209219858156,1,0.331466965285554,"Randomforest"
"321",0.88209219858156,1,0.331466965285554,"Randomforest"
"322",0.88209219858156,1,0.331466965285554,"Randomforest"
"323",0.906914893617021,1,0.312653975363942,"Randomforest"
"324",0.906914893617021,1,0.312653975363942,"Randomforest"
"325",0.926713947990544,1,0.297648376259798,"Randomforest"
"326",0.926713947990544,1,0.297648376259798,"Randomforest"
"327",0.955378250591017,1,0.275923852183651,"Randomforest"
"328",0.955378250591017,1,0.275923852183651,"Randomforest"
"329",0.981973995271868,1,0.255767077267637,"Randomforest"
"330",0.981973995271868,1,0.255767077267637,"Randomforest"
"331",0.386524822695035,0.932469935245143,0.69070548712206,"Randomforest"
"332",0,0.0129509713228492,0.761030235162374,"RF_downsampling"
"333",0,0.0129509713228492,0.761030235162374,"RF_downsampling"
"334",0,0.0157261794634598,0.761702127659574,"RF_downsampling"
"335",0,0.0296022201665125,0.765061590145577,"RF_downsampling"
"336",0,0.0370027752081406,0.766853303471445,"RF_downsampling"
"337",0,0.0508788159111933,0.770212765957447,"RF_downsampling"
"338",0,0.0582793709528215,0.772004479283315,"RF_downsampling"
"339",0,0.0749306197964847,0.776035834266517,"RF_downsampling"
"340",0,0.0841813135985199,0.778275475923852,"RF_downsampling"
"341",0,0.10268270120259,0.782754759238522,"RF_downsampling"
"342",0,0.110083256244218,0.78454647256439,"RF_downsampling"
"343",0,0.137835337650324,0.791265397536394,"RF_downsampling"
"344",0,0.147086031452359,0.793505039193729,"RF_downsampling"
"345",0,0.166512488436633,0.798208286674132,"RF_downsampling"
"346",0,0.203515263644773,0.807166853303471,"RF_downsampling"
"347",0,0.203515263644773,0.807166853303471,"RF_downsampling"
"348",0,0.213691026827012,0.80963045912654,"RF_downsampling"
"349",0,0.235892691951896,0.815005599104143,"RF_downsampling"
"350",0,0.243293246993525,0.816797312430011,"RF_downsampling"
"351",0,0.265494912118409,0.822172452407615,"RF_downsampling"
"352",0,0.278445883441258,0.825307950727884,"RF_downsampling"
"353",0,0.298797409805735,0.83023516237402,"RF_downsampling"
"354",0,0.30527289546716,0.831802911534155,"RF_downsampling"
"355",0,0.328399629972248,0.837402015677492,"RF_downsampling"
"356",0,0.340425531914894,0.840313549832027,"RF_downsampling"
"357",0.000295508274231637,0.360777058279371,0.84501679731243,"RF_downsampling"
"358",0.000295508274231637,0.369102682701203,0.847032474804031,"RF_downsampling"
"359",0.000591016548463386,0.381128584643848,0.849720044792833,"RF_downsampling"
"360",0.000591016548463386,0.388529139685476,0.851511758118701,"RF_downsampling"
"361",0.000886524822695023,0.401480111008326,0.854423292273236,"RF_downsampling"
"362",0.00118203309692666,0.411655874190564,0.856662933930571,"RF_downsampling"
"363",0.00177304964539005,0.419056429232192,0.858006718924972,"RF_downsampling"
"364",0.00236406619385343,0.42368177613321,0.858678611422172,"RF_downsampling"
"365",0.00295508274231682,0.43940795559667,0.862038073908175,"RF_downsampling"
"366",0.00354609929078009,0.449583718778908,0.864053751399776,"RF_downsampling"
"367",0.00413711583924348,0.460684551341351,0.866293393057111,"RF_downsampling"
"368",0.00413711583924348,0.460684551341351,0.866293393057111,"RF_downsampling"
"369",0.00620567375886527,0.474560592044403,0.868085106382979,"RF_downsampling"
"370",0.00738770685579193,0.479185938945421,0.868309070548712,"RF_downsampling"
"371",0.00886524822695034,0.498612395929695,0.871892497200448,"RF_downsampling"
"372",0.00916075650118209,0.502312673450509,0.872564389697648,"RF_downsampling"
"373",0.0106382978723404,0.512488436632747,0.873908174692049,"RF_downsampling"
"374",0.0118203309692672,0.518038852913969,0.874356103023516,"RF_downsampling"
"375",0.0135933806146572,0.522664199814986,0.874132138857783,"RF_downsampling"
"376",0.014775413711584,0.530064754856614,0.875027995520717,"RF_downsampling"
"377",0.0162529550827423,0.536540240518039,0.875475923852184,"RF_downsampling"
"378",0.0162529550827423,0.54209065679926,0.876819708846585,"RF_downsampling"
"379",0.0180260047281324,0.546716003700278,0.876595744680851,"RF_downsampling"
"380",0.0183215130023641,0.553191489361702,0.877939529675252,"RF_downsampling"
"381",0.0197990543735225,0.558741905642923,0.878163493840985,"RF_downsampling"
"382",0.0215721040189125,0.562442183163737,0.877715565509518,"RF_downsampling"
"383",0.0236406619385343,0.569842738205365,0.877939529675252,"RF_downsampling"
"384",0.025709219858156,0.573543015726179,0.877267637178052,"RF_downsampling"
"385",0.0274822695035462,0.580943570767808,0.877715565509518,"RF_downsampling"
"386",0.0280732860520094,0.581868640148011,0.877491601343785,"RF_downsampling"
"387",0.0319148936170213,0.588344125809436,0.876147816349384,"RF_downsampling"
"388",0.033096926713948,0.59204440333025,0.876147816349384,"RF_downsampling"
"389",0.0366430260047281,0.598519888991674,0.875027995520717,"RF_downsampling"
"390",0.0384160756501182,0.602220166512488,0.87458006718925,"RF_downsampling"
"391",0.041371158392435,0.61054579093432,0.874356103023516,"RF_downsampling"
"392",0.0428486997635934,0.616096207215541,0.87458006718925,"RF_downsampling"
"393",0.0463947990543735,0.619796484736355,0.872788353863382,"RF_downsampling"
"394",0.0487588652482269,0.620721554116559,0.871220604703247,"RF_downsampling"
"395",0.0514184397163121,0.625346901017576,0.870324748040314,"RF_downsampling"
"396",0.0564420803782506,0.642923219241443,0.87077267637178,"RF_downsampling"
"397",0.0564420803782506,0.642923219241443,0.87077267637178,"RF_downsampling"
"398",0.0591016548463357,0.651248843663275,0.87077267637178,"RF_downsampling"
"399",0.0591016548463357,0.651248843663275,0.87077267637178,"RF_downsampling"
