"","FPR","TPR","Accuracy","Method"
"1",0,0,0.879581151832461,"Optimalrule"
"2",0,0,0.879581151832461,"Optimalrule"
"3",0,0,0.879581151832461,"Optimalrule"
"4",0,0,0.879581151832461,"Optimalrule"
"5",0,0,0.879581151832461,"Optimalrule"
"6",0,0.00045766590389016,0.879636263433453,"Optimalrule"
"7",0,0.00183066361556064,0.879801598236429,"Optimalrule"
"8",0,0.00411899313501144,0.880077156241389,"Optimalrule"
"9",0.000250626566416057,0.00823798627002288,0.880352714246349,"Optimalrule"
"10",0.00137844611528826,0.0356979405034325,0.882667401488013,"Optimalrule"
"11",0.00695488721804516,0.101144164759725,0.885643427941582,"Optimalrule"
"12",0.0162907268170426,0.17070938215103,0.885808762744558,"Optimalrule"
"13",0.0261904761904762,0.259954233409611,0.887847891981262,"Optimalrule"
"14",0.0479323308270677,0.434782608695652,0.889776798015982,"Optimalrule"
"15",0.0942982456140351,0.674141876430206,0.877817580600716,"Optimalrule"
"16",0.13640350877193,0.807322654462243,0.856820060622761,"Optimalrule"
"17",0.147305764411028,0.82837528604119,0.849765775695784,"Optimalrule"
"18",0.153822055137845,0.839359267734554,0.845356847616423,"Optimalrule"
"19",0.158771929824561,0.845766590389016,0.841774593551943,"Optimalrule"
"20",0.162092731829574,0.852631578947368,0.839680352714246,"Optimalrule"
"21",0.164724310776942,0.85812356979405,0.838027004684486,"Optimalrule"
"22",0.166541353383459,0.863615560640732,0.837090107467622,"Optimalrule"
"23",0.168796992481203,0.864988558352403,0.835271424634886,"Optimalrule"
"24",0.170551378446115,0.866819221967963,0.833948746211077,"Optimalrule"
"25",0.172117794486216,0.868192219679634,0.832736290989253,"Optimalrule"
"26",0.173684210526316,0.871395881006865,0.831744282171397,"Optimalrule"
"27",0.175187969924812,0.873684210526316,0.830697161752549,"Optimalrule"
"28",0.17625313283208,0.874141876430206,0.829815376136677,"Optimalrule"
"29",0.177631578947368,0.878260869565217,0.829098925323781,"Optimalrule"
"30",0.178383458646617,0.880549199084668,0.828713144116837,"Optimalrule"
"31",0.179385964912281,0.881464530892448,0.827941581702949,"Optimalrule"
"32",0.180451127819549,0.882379862700229,0.827114907688068,"Optimalrule"
"33",0.181015037593985,0.882837528604119,0.826674014880132,"Optimalrule"
"34",0.181892230576441,0.88466819221968,0.826122898870212,"Optimalrule"
"35",0.182769423558897,0.88604118993135,0.8255166712593,"Optimalrule"
"36",0.183583959899749,0.887414187643021,0.82496555524938,"Optimalrule"
"37",0.184335839598997,0.887414187643021,0.824304216037476,"Optimalrule"
"38",0.18483709273183,0.887414187643021,0.82386332322954,"Optimalrule"
"39",0.185902255639098,0.887414187643021,0.822926426012676,"Optimalrule"
"40",0.186904761904762,0.887871853546911,0.822099751997796,"Optimalrule"
"41",0.187593984962406,0.888329519450801,0.821548635987875,"Optimalrule"
"42",0.188157894736842,0.889244851258581,0.821162854780931,"Optimalrule"
"43",0.188972431077694,0.890617848970252,0.820611738771011,"Optimalrule"
"44",0.189411027568922,0.891533180778032,0.820336180766051,"Optimalrule"
"45",0.189974937343358,0.891990846681922,0.819895287958115,"Optimalrule"
"46",0.190225563909774,0.893363844393593,0.819840176357123,"Optimalrule"
"47",0.190852130325814,0.893363844393593,0.819289060347203,"Optimalrule"
"48",0.191478696741855,0.894736842105263,0.818903279140259,"Optimalrule"
"49",0.191917293233083,0.894736842105263,0.818517497933315,"Optimalrule"
"50",0.192230576441103,0.894736842105263,0.818241939928355,"Optimalrule"
